ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000143E+001, 0.42883488E-004, 0.50000344E+000, 0.54682605E-001, 0.13260827E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.14591160E-010, 0.14402415E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000358E+001, 0.50368867E-004, 0.10000156E+001, 0.54682651E-001, 0.31177998E-004, 0.00000000E+000,-0.58663556E-005,-0.33041524E-005,-0.13318305E-005, 0.50627931E-010, 0.41680285E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000545E+001, 0.34352237E-004, 0.15000384E+001, 0.54682728E-001, 0.43565917E-004, 0.00000000E+000,-0.13194846E-004,-0.11165485E-004,-0.43583237E-005,-0.38338691E-007, 0.72322910E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000722E+001, 0.34440263E-004, 0.20000701E+001, 0.54682825E-001, 0.53860651E-004, 0.00000000E+000,-0.21606582E-004,-0.20805489E-004,-0.91332642E-005,-0.24416828E-006, 0.10565015E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000846E+001, 0.19537699E-004, 0.25001095E+001, 0.54682935E-001, 0.58225272E-004, 0.00000000E+000,-0.30496103E-004,-0.31256835E-004,-0.14933911E-004,-0.79125129E-006, 0.13570337E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000928E+001, 0.12152670E-004, 0.30001540E+001, 0.54683047E-001, 0.58773694E-004, 0.00000000E+000,-0.38639010E-004,-0.41254400E-004,-0.20884122E-004,-0.18323672E-005, 0.16138359E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000970E+001, 0.45726935E-005, 0.35002015E+001, 0.54683153E-001, 0.56198766E-004, 0.00000000E+000,-0.45649871E-004,-0.49836977E-004,-0.26285428E-004,-0.34900726E-005, 0.18146111E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000983E+001,-0.43218631E-006, 0.40002505E+001, 0.54683250E-001, 0.51735823E-004, 0.00000000E+000,-0.51238733E-004,-0.56770759E-004,-0.30647819E-004,-0.58354878E-005, 0.19622862E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000968E+001,-0.59354970E-005, 0.45002993E+001, 0.54683333E-001, 0.45626939E-004, 0.00000000E+000,-0.55375164E-004,-0.61941532E-004,-0.33718027E-004,-0.88846722E-005, 0.20554633E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000929E+001,-0.10097270E-004, 0.50003468E+001, 0.54683402E-001, 0.38455670E-004, 0.00000000E+000,-0.58041411E-004,-0.65397282E-004,-0.35412814E-004,-0.12612608E-004, 0.20991979E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000868E+001,-0.14265962E-004, 0.55003918E+001, 0.54683454E-001, 0.30393918E-004, 0.00000000E+000,-0.59330317E-004,-0.67203352E-004,-0.35777687E-004,-0.16959903E-004, 0.20966518E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000789E+001,-0.17671187E-004, 0.60004332E+001, 0.54683488E-001, 0.21757828E-004, 0.00000000E+000,-0.59339114E-004,-0.67509949E-004,-0.34959518E-004,-0.21844483E-004, 0.20541089E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000693E+001,-0.20782037E-004, 0.65004703E+001, 0.54683506E-001, 0.12718830E-004, 0.00000000E+000,-0.58213610E-004,-0.66471540E-004,-0.33135999E-004,-0.27168410E-004, 0.19770839E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000584E+001,-0.23330076E-004, 0.70005023E+001, 0.54683505E-001, 0.34919131E-005, 0.00000000E+000,-0.56103527E-004,-0.64289705E-004,-0.30523755E-004,-0.32825695E-004, 0.18723459E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000463E+001,-0.25382422E-004, 0.75005285E+001, 0.54683487E-001,-0.57357860E-005, 0.00000000E+000,-0.53176136E-004,-0.61159974E-004,-0.27303517E-004,-0.38707760E-004, 0.17461160E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000332E+001,-0.26938638E-004, 0.80005484E+001, 0.54683452E-001,-0.14794776E-004, 0.00000000E+000,-0.49597640E-004,-0.57296226E-004,-0.23662149E-004,-0.44708127E-004, 0.16046937E-003, 0.00000000E+000, 0.00000000E+000,
