ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000143E+001, 0.42883469E-004, 0.50000344E+000, 0.54682605E-001, 0.13260821E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.20427575E-010, 0.14402415E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000358E+001, 0.50368951E-004, 0.10000156E+001, 0.54682651E-001, 0.31178018E-004, 0.00000000E+000,-0.58663551E-005,-0.33041524E-005,-0.13318304E-005, 0.70879153E-010, 0.41680285E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000545E+001, 0.34303680E-004, 0.15000384E+001, 0.54682728E-001, 0.43550582E-004, 0.00000000E+000,-0.13194848E-004,-0.11165485E-004,-0.43583237E-005,-0.53674168E-007, 0.72322912E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000721E+001, 0.34185109E-004, 0.20000700E+001, 0.54682825E-001, 0.53762499E-004, 0.00000000E+000,-0.21605217E-004,-0.20805490E-004,-0.91332277E-005,-0.34183558E-006, 0.10564827E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000842E+001, 0.18868616E-004, 0.25001093E+001, 0.54682935E-001, 0.57905205E-004, 0.00000000E+000,-0.30486856E-004,-0.31255999E-004,-0.14933536E-004,-0.11077518E-005, 0.13568935E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000919E+001, 0.10883250E-004, 0.30001535E+001, 0.54683045E-001, 0.58028726E-004, 0.00000000E+000,-0.38606756E-004,-0.41248366E-004,-0.20882223E-004,-0.25653071E-005, 0.16133138E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000953E+001, 0.25413108E-005, 0.35002005E+001, 0.54683149E-001, 0.54776286E-004, 0.00000000E+000,-0.45569322E-004,-0.49814931E-004,-0.26278952E-004,-0.48860261E-005, 0.18132552E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000953E+001,-0.33349153E-005, 0.40002482E+001, 0.54683242E-001, 0.49356756E-004, 0.00000000E+000,-0.51074088E-004,-0.56714108E-004,-0.30630763E-004,-0.81692739E-005, 0.19594499E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000921E+001,-0.97629168E-005, 0.45002952E+001, 0.54683320E-001, 0.42009955E-004, 0.00000000E+000,-0.55081303E-004,-0.61823739E-004,-0.33680506E-004,-0.12437042E-004, 0.20503254E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000861E+001,-0.14858374E-004, 0.50003398E+001, 0.54683379E-001, 0.33335924E-004, 0.00000000E+000,-0.57566064E-004,-0.65184726E-004,-0.35340452E-004,-0.17653395E-004, 0.20908056E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000774E+001,-0.19928579E-004, 0.55003808E+001, 0.54683420E-001, 0.23538072E-004, 0.00000000E+000,-0.58616549E-004,-0.66857063E-004,-0.35651428E-004,-0.23733760E-004, 0.20839687E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000665E+001,-0.24172642E-004, 0.60004168E+001, 0.54683439E-001, 0.12973752E-004, 0.00000000E+000,-0.58327943E-004,-0.66987559E-004,-0.34755839E-004,-0.30561243E-004, 0.20360634E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000535E+001,-0.28033752E-004, 0.65004468E+001, 0.54683437E-001, 0.18620702E-005, 0.00000000E+000,-0.56846404E-004,-0.65729273E-004,-0.32827462E-004,-0.37996195E-004, 0.19526140E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000387E+001,-0.31225872E-004, 0.70004699E+001, 0.54683414E-001,-0.95314995E-005, 0.00000000E+000,-0.54324179E-004,-0.63284206E-004,-0.30079805E-004,-0.45887203E-004, 0.18404389E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000225E+001,-0.33803669E-004, 0.75004853E+001, 0.54683369E-001,-0.20968962E-004, 0.00000000E+000,-0.50932859E-004,-0.59849913E-004,-0.26691423E-004,-0.54078841E-004, 0.17058407E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000052E+001,-0.35760058E-004, 0.80004923E+001, 0.54683303E-001,-0.32231792E-004, 0.00000000E+000,-0.46844412E-004,-0.55643631E-004,-0.22848023E-004,-0.62418357E-004, 0.15552263E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.99998711E+000,-0.37070974E-004, 0.85004904E+001, 0.54683218E-001,-0.43112698E-004, 0.00000000E+000,-0.42228042E-004,-0.50864798E-004,-0.18682859E-004,-0.70761191E-004, 0.13942419E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.99996843E+000,-0.37885346E-004, 0.90004792E+001, 0.54683113E-001,-0.53467105E-004, 0.00000000E+000,-0.37241941E-004,-0.45707364E-004,-0.14333670E-004,-0.78974601E-004, 0.12279047E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.99994948E+000,-0.38203552E-004, 0.95004587E+001, 0.54682992E-001,-0.63171943E-004, 0.00000000E+000,-0.32025815E-004,-0.40334359E-004,-0.98999599E-005,-0.86940970E-004, 0.10602916E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.99993044E+000,-0.38142318E-004, 0.10000429E+002, 0.54682855E-001,-0.72151965E-004, 0.00000000E+000,-0.26699981E-004,-0.34888133E-004,-0.54693826E-005,-0.94559149E-004, 0.89464680E-004, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.99991153E+000,-0.37725578E-004, 0.10500389E+002, 0.54682705E-001,-0.80351816E-004, 0.00000000E+000,-0.21362844E-004,-0.29476626E-004,-0.11072587E-005,-0.10174567E-003, 0.73340584E-004, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.99989286E+000,-0.37073408E-004, 0.11000340E+002, 0.54682542E-001,-0.87759140E-004, 0.00000000E+000,-0.16093072E-004,-0.24186846E-004, 0.31267688E-005,-0.10843436E-003, 0.57828367E-004, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.99987458E+000,-0.36184339E-004, 0.11500282E+002, 0.54682369E-001,-0.94367657E-004, 0.00000000E+000,-0.10949023E-004,-0.19076875E-004, 0.71960626E-005,-0.11457587E-003, 0.43038045E-004, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.99985697E+000,-0.34551916E-004, 0.12000215E+002, 0.54682186E-001,-0.10000942E-003, 0.00000000E+000,-0.59751054E-005,-0.14188266E-004, 0.11239904E-004,-0.12013623E-003, 0.29050283E-004, 0.00000000E+000, 0.00000000E+000,
