ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000143E+001, 0.42883517E-004, 0.50000344E+000, 0.54682605E-001, 0.13260836E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.58365383E-011, 0.14402415E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000358E+001, 0.50368740E-004, 0.10000156E+001, 0.54682651E-001, 0.31177967E-004, 0.00000000E+000,-0.58663564E-005,-0.33041524E-005,-0.13318305E-005, 0.20251098E-010, 0.41680286E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000545E+001, 0.34425072E-004, 0.15000384E+001, 0.54682728E-001, 0.43588919E-004, 0.00000000E+000,-0.13194844E-004,-0.11165486E-004,-0.43583237E-005,-0.15335477E-007, 0.72322908E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000723E+001, 0.34822993E-004, 0.20000701E+001, 0.54682825E-001, 0.54007879E-004, 0.00000000E+000,-0.21608629E-004,-0.20805488E-004,-0.91333191E-005,-0.97667311E-007, 0.10565298E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000851E+001, 0.20541323E-004, 0.25001097E+001, 0.54682936E-001, 0.58705373E-004, 0.00000000E+000,-0.30509972E-004,-0.31258087E-004,-0.14934473E-004,-0.31650052E-006, 0.13572441E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000941E+001, 0.14056826E-004, 0.30001546E+001, 0.54683049E-001, 0.59891155E-004, 0.00000000E+000,-0.38687392E-004,-0.41263450E-004,-0.20886971E-004,-0.73294984E-006, 0.16146192E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000996E+001, 0.76200078E-005, 0.35002031E+001, 0.54683159E-001, 0.58332566E-004, 0.00000000E+000,-0.45770696E-004,-0.49870045E-004,-0.26295142E-004,-0.13960614E-005, 0.18166451E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001028E+001, 0.39230414E-005, 0.40002538E+001, 0.54683261E-001, 0.55304865E-004, 0.00000000E+000,-0.51485709E-004,-0.56855735E-004,-0.30673403E-004,-0.23343704E-005, 0.19665408E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001037E+001,-0.19071509E-006, 0.45003055E+001, 0.54683353E-001, 0.51054038E-004, 0.00000000E+000,-0.55816000E-004,-0.62118226E-004,-0.33774311E-004,-0.35545112E-005, 0.20631709E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001031E+001,-0.29464449E-005, 0.50003572E+001, 0.54683435E-001, 0.46139911E-004, 0.00000000E+000,-0.58754601E-004,-0.65716145E-004,-0.35521368E-004,-0.50468669E-005, 0.21117889E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001009E+001,-0.57526452E-005, 0.55004083E+001, 0.54683505E-001, 0.40688685E-004, 0.00000000E+000,-0.60401465E-004,-0.67722901E-004,-0.35967112E-004,-0.67882918E-005, 0.21156845E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000976E+001,-0.78827639E-005, 0.60004579E+001, 0.54683562E-001, 0.34956864E-004, 0.00000000E+000,-0.60857097E-004,-0.68293878E-004,-0.35265142E-004,-0.87468082E-005, 0.20811979E-003, 0.00000000E+000, 0.00000000E+000,
