ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000143E+001, 0.42883507E-004, 0.50000344E+000, 0.54682605E-001, 0.13260833E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.87547457E-011, 0.14402415E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000358E+001, 0.50368782E-004, 0.10000156E+001, 0.54682651E-001, 0.31177978E-004, 0.00000000E+000,-0.58663561E-005,-0.33041524E-005,-0.13318305E-005, 0.30376709E-010, 0.41680286E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000545E+001, 0.34400794E-004, 0.15000384E+001, 0.54682728E-001, 0.43581252E-004, 0.00000000E+000,-0.13194844E-004,-0.11165486E-004,-0.43583237E-005,-0.23003215E-007, 0.72322909E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000723E+001, 0.34695417E-004, 0.20000701E+001, 0.54682825E-001, 0.53958803E-004, 0.00000000E+000,-0.21607947E-004,-0.20805488E-004,-0.91333008E-005,-0.14650097E-006, 0.10565204E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000849E+001, 0.20206782E-004, 0.25001096E+001, 0.54682936E-001, 0.58545339E-004, 0.00000000E+000,-0.30505349E-004,-0.31257670E-004,-0.14934286E-004,-0.47475078E-006, 0.13571739E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000936E+001, 0.13422103E-004, 0.30001544E+001, 0.54683048E-001, 0.59518667E-004, 0.00000000E+000,-0.38671265E-004,-0.41260433E-004,-0.20886021E-004,-0.10994233E-005, 0.16143581E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000987E+001, 0.66042042E-005, 0.35002026E+001, 0.54683157E-001, 0.57621289E-004, 0.00000000E+000,-0.45730421E-004,-0.49859022E-004,-0.26291904E-004,-0.20940759E-005, 0.18159671E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001013E+001, 0.24711476E-005, 0.40002527E+001, 0.54683257E-001, 0.54115125E-004, 0.00000000E+000,-0.51403382E-004,-0.56827409E-004,-0.30664875E-004,-0.35014680E-005, 0.19651226E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001014E+001,-0.21061294E-005, 0.45003034E+001, 0.54683347E-001, 0.49244788E-004, 0.00000000E+000,-0.55669048E-004,-0.62059327E-004,-0.33755550E-004,-0.53314457E-005, 0.20606016E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000997E+001,-0.53312756E-005, 0.50003537E+001, 0.54683424E-001, 0.43577881E-004, 0.00000000E+000,-0.58516849E-004,-0.65609853E-004,-0.35485182E-004,-0.75693884E-005, 0.21075915E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000962E+001,-0.85930033E-005, 0.55004028E+001, 0.54683488E-001, 0.37255630E-004, 0.00000000E+000,-0.60044349E-004,-0.67549703E-004,-0.35903966E-004,-0.10180272E-004, 0.21093392E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000914E+001,-0.11150404E-004, 0.60004497E+001, 0.54683538E-001, 0.30554129E-004, 0.00000000E+000,-0.60350939E-004,-0.68032523E-004,-0.35163253E-004,-0.13115705E-004, 0.20721655E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000853E+001,-0.13497434E-004, 0.65004939E+001, 0.54683574E-001, 0.23598604E-004, 0.00000000E+000,-0.59582233E-004,-0.67214267E-004,-0.33444679E-004,-0.16318010E-004, 0.20015779E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000781E+001,-0.15382275E-004, 0.70005347E+001, 0.54683596E-001, 0.16555302E-004, 0.00000000E+000,-0.57885648E-004,-0.65296212E-004,-0.30968031E-004,-0.19724895E-004, 0.19043009E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000701E+001,-0.16883631E-004, 0.75005718E+001, 0.54683605E-001, 0.95624512E-005, 0.00000000E+000,-0.55424421E-004,-0.62472025E-004,-0.27916278E-004,-0.23272681E-004, 0.17864786E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000614E+001,-0.18007029E-004, 0.80006046E+001, 0.54683601E-001, 0.27425797E-005, 0.00000000E+000,-0.52359335E-004,-0.58952438E-004,-0.24477540E-004,-0.26899066E-004, 0.16543096E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000523E+001,-0.18731736E-004, 0.85006331E+001, 0.54683585E-001,-0.37860530E-005, 0.00000000E+000,-0.48846328E-004,-0.54928347E-004,-0.20785512E-004,-0.30545368E-004, 0.15131950E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000428E+001,-0.19202644E-004, 0.90006568E+001, 0.54683557E-001,-0.99587812E-005, 0.00000000E+000,-0.45028940E-004,-0.50583667E-004,-0.16976521E-004,-0.34157964E-004, 0.13678831E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000332E+001,-0.19408891E-004, 0.95006758E+001, 0.54683519E-001,-0.15721567E-004, 0.00000000E+000,-0.41031462E-004,-0.46070433E-004,-0.13147021E-004,-0.37689587E-004, 0.12221694E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000235E+001,-0.19451882E-004, 0.10000690E+002, 0.54683472E-001,-0.21056712E-004, 0.00000000E+000,-0.36958611E-004,-0.41519496E-004,-0.93802302E-005,-0.41099792E-004, 0.10790142E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10000138E+001,-0.19335797E-004, 0.10500699E+002, 0.54683416E-001,-0.25954449E-004, 0.00000000E+000,-0.32893461E-004,-0.37027217E-004,-0.57359374E-005,-0.44355397E-004, 0.94057563E-004, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000042E+001,-0.19159618E-004, 0.11000704E+002, 0.54683352E-001,-0.30436564E-004, 0.00000000E+000,-0.28900031E-004,-0.32669285E-004,-0.22674460E-005,-0.47430224E-004, 0.80830422E-004, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10026620E+001, 0.79723587E-002, 0.11480739E+002, 0.54685559E-001, 0.24844372E-002, 0.25000000E-002,-0.78262732E-004,-0.28493006E-004,-0.43362929E-006,-0.50304864E-004, 0.14193147E-003, 0.00000000E+000, 0.00000000E+000,
