TIME2,ZFuel(JCLN|Peak),ZClad(JNEN|Peak),ZCoolAVG(JNCN|Peak),ZStructure(JNSN),ZRadProf,TCoolAvg(JNCN|Peak),TClad(JNEN|Peak),TFuel(JCLN|Peak),TSat @ TCool,TFRAC,TCladMid(JNEN on MZC),Clad Melt?,TCoolMZC(JNCN),TStrInnr(JNSN),Outlet Flow,Inlet Flow,Outlet Temp,Inlet Temp,
 0.50000000E+000, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80172884E+003, 0.83290804E+003, 0.10098031E+004, 0.12333636E+004, 0.00000000E+000, 0.80206197E+003, 0.00000000E+000, 0.80172892E+003, 0.80166098E+003, 0.52839041E+000, 0.52839041E+000, 0.80172829E+003, 0.62815000E+003,
 0.10000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80173947E+003, 0.83292287E+003, 0.10098084E+004, 0.12333608E+004, 0.00000000E+000, 0.80207084E+003, 0.00000000E+000, 0.80173970E+003, 0.80167035E+003, 0.52832428E+000, 0.52832428E+000, 0.80173768E+003, 0.62815000E+003,
 0.15000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80175701E+003, 0.83294287E+003, 0.10098207E+004, 0.12333567E+004, 0.00000000E+000, 0.80208664E+003, 0.00000000E+000, 0.80175733E+003, 0.80168607E+003, 0.52824962E+000, 0.52824962E+000, 0.80175411E+003, 0.62815000E+003,
 0.20000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80177887E+003, 0.83296613E+003, 0.10098385E+004, 0.12333519E+004, 0.00000000E+000, 0.80210720E+003, 0.00000000E+000, 0.80177927E+003, 0.80170606E+003, 0.52817732E+000, 0.52817732E+000, 0.80177506E+003, 0.62814999E+003,
 0.25000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80180369E+003, 0.83299114E+003, 0.10098608E+004, 0.12333477E+004, 0.00000000E+000, 0.80213109E+003, 0.00000000E+000, 0.80180414E+003, 0.80172919E+003, 0.52811759E+000, 0.52811759E+000, 0.80179922E+003, 0.62814967E+003,
 0.30000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80182888E+003, 0.83301497E+003, 0.10098853E+004, 0.12333439E+004, 0.00000000E+000, 0.80215602E+003, 0.00000000E+000, 0.80182933E+003, 0.80175315E+003, 0.52806921E+000, 0.52806921E+000, 0.80182419E+003, 0.62814869E+003,
 0.35000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80185284E+003, 0.83303697E+003, 0.10099102E+004, 0.12333407E+004, 0.00000000E+000, 0.80218015E+003, 0.00000000E+000, 0.80185328E+003, 0.80177643E+003, 0.52803086E+000, 0.52803086E+000, 0.80184819E+003, 0.62814689E+003,
 0.40000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80187466E+003, 0.83305618E+003, 0.10099338E+004, 0.12333380E+004, 0.00000000E+000, 0.80220247E+003, 0.00000000E+000, 0.80187506E+003, 0.80179807E+003, 0.52800064E+000, 0.52800064E+000, 0.80187029E+003, 0.62814425E+003,
 0.45000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80189367E+003, 0.83307245E+003, 0.10099552E+004, 0.12333358E+004, 0.00000000E+000, 0.80222219E+003, 0.00000000E+000, 0.80189403E+003, 0.80181733E+003, 0.52797692E+000, 0.52797692E+000, 0.80188972E+003, 0.62814085E+003,
 0.50000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80190969E+003, 0.83308551E+003, 0.10099737E+004, 0.12333341E+004, 0.00000000E+000, 0.80223901E+003, 0.00000000E+000, 0.80190999E+003, 0.80183394E+003, 0.52795835E+000, 0.52795835E+000, 0.80190625E+003, 0.62813681E+003,
 0.55000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80192256E+003, 0.83309548E+003, 0.10099889E+004, 0.12333327E+004, 0.00000000E+000, 0.80225274E+003, 0.00000000E+000, 0.80192281E+003, 0.80184764E+003, 0.52794388E+000, 0.52794388E+000, 0.80191968E+003, 0.62813231E+003,
 0.60000000E+001, 0.16875000E+001, 0.19375000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.80193241E+003, 0.83310245E+003, 0.10100007E+004, 0.12333316E+004, 0.00000000E+000, 0.80226343E+003, 0.00000000E+000, 0.80193261E+003, 0.80185848E+003, 0.52793266E+000, 0.52793266E+000, 0.80193010E+003, 0.62812752E+003,
